,Village,District,Region,Population
5410,Jenula,Ntchisi,Central,1843.4244186046512
5411,Kabwazi,Ntchisi,Central,1843.4244186046512
5412,Kachigudu,Ntchisi,Central,1843.4244186046512
5413,Kachigwada,Ntchisi,Central,1843.4244186046512
5414,Kachilandozi,Ntchisi,Central,1843.4244186046512
5415,Kadipo,Ntchisi,Central,1843.4244186046512
5416,Kadzamira,Ntchisi,Central,1843.4244186046512
5417,Kafwafwa,Ntchisi,Central,1843.4244186046512
5418,Kalasamkuwa,Ntchisi,Central,1843.4244186046512
5419,Kalonga,Ntchisi,Central,1843.4244186046512
5420,Kambale,Ntchisi,Central,1843.4244186046512
5421,Kambiri,Ntchisi,Central,1843.4244186046512
5422,Kamsonga,Ntchisi,Central,1843.4244186046512
5423,Kandodo,Ntchisi,Central,1843.4244186046512
5424,Kangolwa,Ntchisi,Central,1843.4244186046512
5425,Kanjauke,Ntchisi,Central,1843.4244186046512
5426,Kansengwa,Ntchisi,Central,1843.4244186046512
5427,Kantchere,Ntchisi,Central,1843.4244186046512
5428,Kanthungo,Ntchisi,Central,1843.4244186046512
5429,Kanyama,Ntchisi,Central,1843.4244186046512
5430,Kanyenda,Ntchisi,Central,1843.4244186046512
5431,Kanyerere,Ntchisi,Central,1843.4244186046512
5432,Kapilima,Ntchisi,Central,1843.4244186046512
5433,Kasakula,Ntchisi,Central,1843.4244186046512
5434,Kasakula Oyera,Ntchisi,Central,1843.4244186046512
5435,Kasengwa,Ntchisi,Central,1843.4244186046512
5436,Kasinja,Ntchisi,Central,1843.4244186046512
5437,Katayika,Ntchisi,Central,1843.4244186046512
5438,Kathewera,Ntchisi,Central,1843.4244186046512
5439,Katimba,Ntchisi,Central,1843.4244186046512
5440,Kawamba,Ntchisi,Central,1843.4244186046512
5441,Kayesara,Ntchisi,Central,1843.4244186046512
5442,Kazonga,Ntchisi,Central,1843.4244186046512
5443,Khuwi,Ntchisi,Central,1843.4244186046512
5444,Laisi,Ntchisi,Central,1843.4244186046512
5445,Langa,Ntchisi,Central,1843.4244186046512
5446,Liwenga,Ntchisi,Central,1843.4244186046512
5447,Liwondwe,Ntchisi,Central,1843.4244186046512
5448,Lobwa,Ntchisi,Central,1843.4244186046512
5449,Lombwa,Ntchisi,Central,1843.4244186046512
5450,Lumbe,Ntchisi,Central,1843.4244186046512
5451,Mafuta,Ntchisi,Central,1843.4244186046512
5452,Malambilo II,Ntchisi,Central,1843.4244186046512
5453,Malambo,Ntchisi,Central,1843.4244186046512
5454,Malango,Ntchisi,Central,1843.4244186046512
5455,Malenga,Ntchisi,Central,1843.4244186046512
5456,Malomo,Ntchisi,Central,1843.4244186046512
5457,Maluza,Ntchisi,Central,1843.4244186046512
5458,Mankhaka,Ntchisi,Central,1843.4244186046512
5459,Mankhambila,Ntchisi,Central,1843.4244186046512
5460,Mankhanga,Ntchisi,Central,1843.4244186046512
5461,Masache,Ntchisi,Central,1843.4244186046512
5462,Matapa,Ntchisi,Central,1843.4244186046512
5463,Mataya,Ntchisi,Central,1843.4244186046512
5464,Mawiri,Ntchisi,Central,1843.4244186046512
5465,Mbototo,Ntchisi,Central,1843.4244186046512
5466,Mbuluma,Ntchisi,Central,1843.4244186046512
5467,Mbuyedziko,Ntchisi,Central,1843.4244186046512
5468,Mchilamaliro,Ntchisi,Central,1843.4244186046512
5469,Mgundana,Ntchisi,Central,1843.4244186046512
5470,Mgungu,Ntchisi,Central,1843.4244186046512
5471,Mingu,Ntchisi,Central,1843.4244186046512
5472,Miti,Ntchisi,Central,1843.4244186046512
5473,Mjingi,Ntchisi,Central,1843.4244186046512
5474,Mkambisi,Ntchisi,Central,1843.4244186046512
5475,Mkanile,Ntchisi,Central,1843.4244186046512
5476,Mkhalapathumba,Ntchisi,Central,1843.4244186046512
5477,Mkhuzi,Ntchisi,Central,1843.4244186046512
5478,Mkumbula,Ntchisi,Central,1843.4244186046512
5479,Mkweche,Ntchisi,Central,1843.4244186046512
5480,Mndimba,Ntchisi,Central,1843.4244186046512
5481,Mndinda,Ntchisi,Central,1843.4244186046512
5482,Mngopi,Ntchisi,Central,1843.4244186046512
5483,Mpamila,Ntchisi,Central,1843.4244186046512
5484,Mpanang'ombe,Ntchisi,Central,1843.4244186046512
5485,Mphachiyawo,Ntchisi,Central,1843.4244186046512
5486,Mphenyengu,Ntchisi,Central,1843.4244186046512
5487,Msankhawila,Ntchisi,Central,1843.4244186046512
5488,Msendekere,Ntchisi,Central,1843.4244186046512
5489,Msolokela,Ntchisi,Central,1843.4244186046512
5490,Mtawayila I,Ntchisi,Central,1843.4244186046512
5491,Mtawayila II,Ntchisi,Central,1843.4244186046512
5492,Mtegha,Ntchisi,Central,1843.4244186046512
5493,Mthemba,Ntchisi,Central,1843.4244186046512
5494,Mtongo,Ntchisi,Central,1843.4244186046512
5495,Mtsekamphata,Ntchisi,Central,1843.4244186046512
5496,Mwalukila,Ntchisi,Central,1843.4244186046512
5497,Mwalumo,Ntchisi,Central,1843.4244186046512
5498,Mwamulo,Ntchisi,Central,1843.4244186046512
5499,Mweso,Ntchisi,Central,1843.4244186046512
5500,Mwinama,Ntchisi,Central,1843.4244186046512
5501,Mzandu,Ntchisi,Central,1843.4244186046512
5502,Nadzomba,Ntchisi,Central,1843.4244186046512
5503,Nakutuwa I,Ntchisi,Central,1843.4244186046512
5504,Ndendere,Ntchisi,Central,1843.4244186046512
5505,Ng'ombe,Ntchisi,Central,1843.4244186046512
5506,Ngoleka,Ntchisi,Central,1843.4244186046512
5507,Nkhako,Ntchisi,Central,1843.4244186046512
5508,Nkulira,Ntchisi,Central,1843.4244186046512
5509,Nthambalero,Ntchisi,Central,1843.4244186046512
5510,Nthesa,Ntchisi,Central,1843.4244186046512
5511,Nthondo,Ntchisi,Central,1843.4244186046512
5512,Nyalavu,Ntchisi,Central,1843.4244186046512
5513,Nyanga,Ntchisi,Central,1843.4244186046512
5514,Phangwa,Ntchisi,Central,1843.4244186046512
5515,Phunda,Ntchisi,Central,1843.4244186046512
5516,Reuben Soko,Ntchisi,Central,1843.4244186046512
5517,Sambakusi,Ntchisi,Central,1843.4244186046512
5518,Sibawo,Ntchisi,Central,1843.4244186046512
5519,Simwaza,Ntchisi,Central,1843.4244186046512
5520,Tenje,Ntchisi,Central,1843.4244186046512
5521,Thundu,Ntchisi,Central,1843.4244186046512
5522,Undi,Ntchisi,Central,1843.4244186046512
5523,Zambalero,Ntchisi,Central,1843.4244186046512
5524,Zambara,Ntchisi,Central,1843.4244186046512
5525,Bokosi,Phalombe,South,3228.9473684210525
5526,Bona,Phalombe,South,3228.9473684210525
5527,Bwanali,Phalombe,South,3228.9473684210525
5528,Chabe,Phalombe,South,3228.9473684210525
5529,Chalera,Phalombe,South,3228.9473684210525
5530,Chambeni,Phalombe,South,3228.9473684210525
5531,Chibisa,Phalombe,South,3228.9473684210525
5532,Chikomola,Phalombe,South,3228.9473684210525
5533,Chimbiri,Phalombe,South,3228.9473684210525
5534,Chimombo,Phalombe,South,3228.9473684210525
5535,Chinani,Phalombe,South,3228.9473684210525
5536,Chiopya,Phalombe,South,3228.9473684210525
5537,Chitawo,Phalombe,South,3228.9473684210525
5538,Chitekesa,Phalombe,South,3228.9473684210525
5539,Degadega,Phalombe,South,3228.9473684210525
5540,Dyakanga,Phalombe,South,3228.9473684210525
5541,Ganeti,Phalombe,South,3228.9473684210525
5542,Gogodera,Phalombe,South,3228.9473684210525
5543,Gunda,Phalombe,South,3228.9473684210525
5544,Halapela,Phalombe,South,3228.9473684210525
5545,Henry,Phalombe,South,3228.9473684210525
5546,John,Phalombe,South,3228.9473684210525
5547,Julius,Phalombe,South,3228.9473684210525
5548,Kaliati,Phalombe,South,3228.9473684210525
5549,Kalinde,Phalombe,South,3228.9473684210525
5550,Kambalame,Phalombe,South,3228.9473684210525
5551,Kambale,Phalombe,South,3228.9473684210525
5552,Kasonya,Phalombe,South,3228.9473684210525
5553,Khanaja,Phalombe,South,3228.9473684210525
5554,Khancha,Phalombe,South,3228.9473684210525
5555,Khando,Phalombe,South,3228.9473684210525
5556,Khulumula,Phalombe,South,3228.9473684210525
5557,Khuzupa,Phalombe,South,3228.9473684210525
5558,Likaka,Phalombe,South,3228.9473684210525
5559,Likangala,Phalombe,South,3228.9473684210525
5560,Likangalia,Phalombe,South,3228.9473684210525
5561,Linguni,Phalombe,South,3228.9473684210525
5562,Lungazi,Phalombe,South,3228.9473684210525
5563,M'mora,Phalombe,South,3228.9473684210525
5564,Magololo,Phalombe,South,3228.9473684210525
5565,Mahere,Phalombe,South,3228.9473684210525
5566,Makhonja,Phalombe,South,3228.9473684210525
5567,Makolera,Phalombe,South,3228.9473684210525
5568,Makwinja,Phalombe,South,3228.9473684210525
5569,Malambwe,Phalombe,South,3228.9473684210525
5570,Manase,Phalombe,South,3228.9473684210525
5571,Mandawala,Phalombe,South,3228.9473684210525
5572,Mandeule,Phalombe,South,3228.9473684210525
5573,Mangazi,Phalombe,South,3228.9473684210525
5574,Mangoza,Phalombe,South,3228.9473684210525
5575,Manyamba,Phalombe,South,3228.9473684210525
5576,Maoni,Phalombe,South,3228.9473684210525
5577,Mbedza,Phalombe,South,3228.9473684210525
5578,Mchenga,Phalombe,South,3228.9473684210525
5579,Mgona,Phalombe,South,3228.9473684210525
5580,Mgumera,Phalombe,South,3228.9473684210525
5581,Mileme,Phalombe,South,3228.9473684210525
5582,Ming'ambo,Phalombe,South,3228.9473684210525
5583,Misomali,Phalombe,South,3228.9473684210525
5584,Mjojo,Phalombe,South,3228.9473684210525
5585,Mkhumba,Phalombe,South,3228.9473684210525
5586,Mkoko,Phalombe,South,3228.9473684210525
5587,Mkomela,Phalombe,South,3228.9473684210525
5588,Mlelemba,Phalombe,South,3228.9473684210525
5589,Mmeza,Phalombe,South,3228.9473684210525
5590,Mpambachulu,Phalombe,South,3228.9473684210525
5591,Mphonde,Phalombe,South,3228.9473684210525
5592,Mpinda,Phalombe,South,3228.9473684210525
5593,Mtalava,Phalombe,South,3228.9473684210525
5594,Mtengo,Phalombe,South,3228.9473684210525
5595,Muhike,Phalombe,South,3228.9473684210525
5596,Mukakhe,Phalombe,South,3228.9473684210525
5597,Mukhota,Phalombe,South,3228.9473684210525
5598,Mukhumpwa,Phalombe,South,3228.9473684210525
5599,Mulera,Phalombe,South,3228.9473684210525
5600,Mulomba,Phalombe,South,3228.9473684210525
5601,Mumbo,Phalombe,South,3228.9473684210525
5602,Mumbulu,Phalombe,South,3228.9473684210525
5603,Muruwesi,Phalombe,South,3228.9473684210525
5604,Muthumpwa,Phalombe,South,3228.9473684210525
5605,Mwakulamwatha,Phalombe,South,3228.9473684210525
5606,Mwambeni,Phalombe,South,3228.9473684210525
5607,Mwanakhu,Phalombe,South,3228.9473684210525
5608,Mwanga,Phalombe,South,3228.9473684210525
5609,Mwangala,Phalombe,South,3228.9473684210525
5610,Mwanyewe,Phalombe,South,3228.9473684210525
5611,Mwarula,Phalombe,South,3228.9473684210525
5612,Mzinganyama,Phalombe,South,3228.9473684210525
5613,Nachanje,Phalombe,South,3228.9473684210525
5614,Nalingula,Phalombe,South,3228.9473684210525
5615,Naliya,Phalombe,South,3228.9473684210525
5616,Namasoko,Phalombe,South,3228.9473684210525
5617,Namata,Phalombe,South,3228.9473684210525
5618,Nambela,Phalombe,South,3228.9473684210525
5619,Namchapa,Phalombe,South,3228.9473684210525
5620,Naminjiwa,Phalombe,South,3228.9473684210525
5621,Nampinga,Phalombe,South,3228.9473684210525
5622,Nasiyaya,Phalombe,South,3228.9473684210525
5623,Ndungunya I,Phalombe,South,3228.9473684210525
5624,Ndungunya II,Phalombe,South,3228.9473684210525
5625,Newiri,Phalombe,South,3228.9473684210525
5626,Njaya,Phalombe,South,3228.9473684210525
5627,Njobvu,Phalombe,South,3228.9473684210525
5628,Nkhamula,Phalombe,South,3228.9473684210525
5629,Nkhulambe,Phalombe,South,3228.9473684210525
5630,Nsikita,Phalombe,South,3228.9473684210525
5631,Ntambalika,Phalombe,South,3228.9473684210525
5632,Nthambula,Phalombe,South,3228.9473684210525
5633,Nthenda,Phalombe,South,3228.9473684210525
5634,Nyalugwe,Phalombe,South,3228.9473684210525
5635,Nyambalo,Phalombe,South,3228.9473684210525
5636,Nyezelera,Phalombe,South,3228.9473684210525
5637,Petro,Phalombe,South,3228.9473684210525
5638,Phodogoma,Phalombe,South,3228.9473684210525
5639,Phweremwe,Phalombe,South,3228.9473684210525
5640,Sakwedwa,Phalombe,South,3228.9473684210525
5641,Salanya,Phalombe,South,3228.9473684210525
5642,Samile,Phalombe,South,3228.9473684210525
5643,Sapali,Phalombe,South,3228.9473684210525
5644,Singano,Phalombe,South,3228.9473684210525
5645,Suluwati,Phalombe,South,3228.9473684210525
5646,Tchasi,Phalombe,South,3228.9473684210525
5647,Thipakula,Phalombe,South,3228.9473684210525
5648,Thomiha,Phalombe,South,3228.9473684210525
5649,Thumbulu,Phalombe,South,3228.9473684210525
5650,Tsekakhomo,Phalombe,South,3228.9473684210525
5651,Tsikulamowa,Phalombe,South,3228.9473684210525
5652,Turuwa,Phalombe,South,3228.9473684210525
5653,Tuthuwa,Phalombe,South,3228.9473684210525
5654,Ulolo,Phalombe,South,3228.9473684210525
5655,Waruma,Phalombe,South,3228.9473684210525
5656,Wowo,Phalombe,South,3228.9473684210525
5657,Yohane,Phalombe,South,3228.9473684210525
5658,Bingo,Rumphi,North,1225.4598930481284
5659,Bingu Mbale,Rumphi,North,1225.4598930481284
5660,Biti,Rumphi,North,1225.4598930481284
5661,Bombo,Rumphi,North,1225.4598930481284
5662,Bongololo,Rumphi,North,1225.4598930481284
5663,Bunguluri,Rumphi,North,1225.4598930481284
5664,Bwewo,Rumphi,North,1225.4598930481284
5665,Chakachaka,Rumphi,North,1225.4598930481284
5666,Chakaka,Rumphi,North,1225.4598930481284
5667,Chakanda,Rumphi,North,1225.4598930481284
5668,Chakupompha,Rumphi,North,1225.4598930481284
5669,Chamazongwe,Rumphi,North,1225.4598930481284
5670,Chambuka,Rumphi,North,1225.4598930481284
5671,Chapalanika,Rumphi,North,1225.4598930481284
5672,Chatika,Rumphi,North,1225.4598930481284
5673,Chatonda,Rumphi,North,1225.4598930481284
5674,Chavunda,Rumphi,North,1225.4598930481284
5675,Chawanyika,Rumphi,North,1225.4598930481284
5676,Chawayi,Rumphi,North,1225.4598930481284
5677,Chendamo,Rumphi,North,1225.4598930481284
5678,Chenyentha,Rumphi,North,1225.4598930481284
5679,Chibiliti,Rumphi,North,1225.4598930481284
5680,Chifikilawo,Rumphi,North,1225.4598930481284
5681,Chiguliro,Rumphi,North,1225.4598930481284
5682,Chikakula,Rumphi,North,1225.4598930481284
5683,Chikalamba,Rumphi,North,1225.4598930481284
5684,Chikazinga,Rumphi,North,1225.4598930481284
5685,Chikhuwire,Rumphi,North,1225.4598930481284
5686,Chikowoka,Rumphi,North,1225.4598930481284
5687,Chilaka,Rumphi,North,1225.4598930481284
5688,Chilikunthazi,Rumphi,North,1225.4598930481284
5689,Chilinda Camp,Rumphi,North,1225.4598930481284
5690,Chiling'oma,Rumphi,North,1225.4598930481284
5691,Chiluvya,Rumphi,North,1225.4598930481284
5692,Chimalawanthu,Rumphi,North,1225.4598930481284
5693,Chimoyo,Rumphi,North,1225.4598930481284
5694,Chimphi,Rumphi,North,1225.4598930481284
5695,Chimulere,Rumphi,North,1225.4598930481284
5696,Chinkhuntha,Rumphi,North,1225.4598930481284
5697,Chiphwantha,Rumphi,North,1225.4598930481284
5698,Chipingawato,Rumphi,North,1225.4598930481284
5699,Chipoka,Rumphi,North,1225.4598930481284
5700,Chisenga,Rumphi,North,1225.4598930481284
5701,Chisinde,Rumphi,North,1225.4598930481284
5702,Chisokono,Rumphi,North,1225.4598930481284
5703,Chitanje,Rumphi,North,1225.4598930481284
5704,Chitembwe,Rumphi,North,1225.4598930481284
5705,Chiunjika,Rumphi,North,1225.4598930481284
5706,Chivwenene,Rumphi,North,1225.4598930481284
5707,Chiwelekete,Rumphi,North,1225.4598930481284
5708,Chizala,Rumphi,North,1225.4598930481284
5709,Choloti,Rumphi,North,1225.4598930481284
5710,Chombe,Rumphi,North,1225.4598930481284
5711,Funkha,Rumphi,North,1225.4598930481284
5712,Fwira,Rumphi,North,1225.4598930481284
5713,Galang'anda,Rumphi,North,1225.4598930481284
5714,Ganje,Rumphi,North,1225.4598930481284
5715,Gona Mbondo,Rumphi,North,1225.4598930481284
5716,Gwandali,Rumphi,North,1225.4598930481284
5717,Gwinyani,Rumphi,North,1225.4598930481284
5718,Hanania,Rumphi,North,1225.4598930481284
5719,Hora,Rumphi,North,1225.4598930481284
5720,Hoyi,Rumphi,North,1225.4598930481284
5721,Jintha Jembe,Rumphi,North,1225.4598930481284
5722,Jowe,Rumphi,North,1225.4598930481284
5723,Jungubawa,Rumphi,North,1225.4598930481284
5724,Kadumuliro,Rumphi,North,1225.4598930481284
5725,Kafwaulongo,Rumphi,North,1225.4598930481284
5726,Kagala,Rumphi,North,1225.4598930481284
5727,Kaimange,Rumphi,North,1225.4598930481284
5728,Kalibwe,Rumphi,North,1225.4598930481284
5729,Kalira Waleke,Rumphi,North,1225.4598930481284
5730,Kalondoti,Rumphi,North,1225.4598930481284
5731,Kaluka,Rumphi,North,1225.4598930481284
5732,Kambirombiro,Rumphi,North,1225.4598930481284
5733,Kamkhumba,Rumphi,North,1225.4598930481284
5734,Kamtembo,Rumphi,North,1225.4598930481284
5735,Kamucheule,Rumphi,North,1225.4598930481284
5736,Kamukulukute,Rumphi,North,1225.4598930481284
5737,Kamutule,Rumphi,North,1225.4598930481284
5738,Kamuvi Kamo,Rumphi,North,1225.4598930481284
5739,Kanakulera,Rumphi,North,1225.4598930481284
5740,Kango,Rumphi,North,1225.4598930481284
5741,Kanjululu,Rumphi,North,1225.4598930481284
5742,Kanyau,Rumphi,North,1225.4598930481284
5743,Kanyenda,Rumphi,North,1225.4598930481284
5744,Kapatuka,Rumphi,North,1225.4598930481284
5745,Kasalika,Rumphi,North,1225.4598930481284
5746,Katunga,Rumphi,North,1225.4598930481284
5747,Kaulumila,Rumphi,North,1225.4598930481284
5748,Kawayawaya,Rumphi,North,1225.4598930481284
5749,Khanga,Rumphi,North,1225.4598930481284
5750,Khoza,Rumphi,North,1225.4598930481284
5751,Khwesule,Rumphi,North,1225.4598930481284
5752,Kobyo,Rumphi,North,1225.4598930481284
5753,Levi,Rumphi,North,1225.4598930481284
5754,Lukwata,Rumphi,North,1225.4598930481284
5755,Luwuwa,Rumphi,North,1225.4598930481284
5756,Maduna,Rumphi,North,1225.4598930481284
5757,Magomero,Rumphi,North,1225.4598930481284
5758,Makukuma,Rumphi,North,1225.4598930481284
5759,Makwata,Rumphi,North,1225.4598930481284
5760,Mala,Rumphi,North,1225.4598930481284
5761,Mapande,Rumphi,North,1225.4598930481284
5762,Mapanganya,Rumphi,North,1225.4598930481284
5763,Masanika,Rumphi,North,1225.4598930481284
5764,Masikini,Rumphi,North,1225.4598930481284
5765,Matang'anda,Rumphi,North,1225.4598930481284
5766,Mbiwi,Rumphi,North,1225.4598930481284
5767,Mbwaga,Rumphi,North,1225.4598930481284
5768,Mdeka,Rumphi,North,1225.4598930481284
5769,Mdoni,Rumphi,North,1225.4598930481284
5770,Mdumuka,Rumphi,North,1225.4598930481284
5771,Mhangula,Rumphi,North,1225.4598930481284
5772,Mhungwa,Rumphi,North,1225.4598930481284
5773,Mkandapasi,Rumphi,North,1225.4598930481284
5774,Mkolasato,Rumphi,North,1225.4598930481284
5775,Mlongoti I,Rumphi,North,1225.4598930481284
5776,Mnyongani,Rumphi,North,1225.4598930481284
5777,Mphomboni,Rumphi,North,1225.4598930481284
5778,Mpitankhwakwa,Rumphi,North,1225.4598930481284
5779,Mpulang'oma,Rumphi,North,1225.4598930481284
5780,Mpyelachoto,Rumphi,North,1225.4598930481284
5781,Msakachuma,Rumphi,North,1225.4598930481284
5782,Msuka,Rumphi,North,1225.4598930481284
5783,Msukwa,Rumphi,North,1225.4598930481284
5784,Mtanira,Rumphi,North,1225.4598930481284
5785,Mtomboloka,Rumphi,North,1225.4598930481284
5786,Mugwela,Rumphi,North,1225.4598930481284
5787,Mukhalira,Rumphi,North,1225.4598930481284
5788,Mukhuta,Rumphi,North,1225.4598930481284
5789,Muliha,Rumphi,North,1225.4598930481284
5790,Mulunda,Rumphi,North,1225.4598930481284
5791,Mulyezi,Rumphi,North,1225.4598930481284
5792,Mung'onde,Rumphi,North,1225.4598930481284
5793,Muwanga,Rumphi,North,1225.4598930481284
5794,Muwere,Rumphi,North,1225.4598930481284
5795,Muyawa,Rumphi,North,1225.4598930481284
5796,Muzgezge,Rumphi,North,1225.4598930481284
5797,Mwabanga,Rumphi,North,1225.4598930481284
5798,Mwabumba,Rumphi,North,1225.4598930481284
5799,Mwabuwira,Rumphi,North,1225.4598930481284
5800,Mwachilimba,Rumphi,North,1225.4598930481284
5801,Mwachirwa,Rumphi,North,1225.4598930481284
5802,Mwachiwondola,Rumphi,North,1225.4598930481284
5803,Mwachizindiri,Rumphi,North,1225.4598930481284
5804,Mwajimbula,Rumphi,North,1225.4598930481284
5805,Mwalukuwaniko,Rumphi,North,1225.4598930481284
5806,Mwalupondo,Rumphi,North,1225.4598930481284
5807,Mwaluwazi,Rumphi,North,1225.4598930481284
5808,Mwambale,Rumphi,North,1225.4598930481284
5809,Mwanandine,Rumphi,North,1225.4598930481284
5810,Mwang'onga,Rumphi,North,1225.4598930481284
5811,Mwembe,Rumphi,North,1225.4598930481284
5812,Mwenekambuwe,Rumphi,North,1225.4598930481284
5813,Mwenepempho,Rumphi,North,1225.4598930481284
5814,Mweneyala,Rumphi,North,1225.4598930481284
5815,Myeleka,Rumphi,North,1225.4598930481284
5816,Mzale,Rumphi,North,1225.4598930481284
5817,Mzgezge,Rumphi,North,1225.4598930481284
5818,Mziribanda,Rumphi,North,1225.4598930481284
5819,Ndalemba,Rumphi,North,1225.4598930481284
5820,Nkhalamuntheta,Rumphi,North,1225.4598930481284
5821,Nkhombo,Rumphi,North,1225.4598930481284
5822,Nkhulikwa,Rumphi,North,1225.4598930481284
5823,Nkhuluti,Rumphi,North,1225.4598930481284
5824,Nkhungulume,Rumphi,North,1225.4598930481284
5825,Ntchuka,Rumphi,North,1225.4598930481284
5826,Nthumboyawuka,Rumphi,North,1225.4598930481284
5827,Sasasa,Rumphi,North,1225.4598930481284
5828,Thawata,Rumphi,North,1225.4598930481284
5829,Tikatika,Rumphi,North,1225.4598930481284
5830,Uzumara,Rumphi,North,1225.4598930481284
5831,Vundu,Rumphi,North,1225.4598930481284
5832,Wachipa,Rumphi,North,1225.4598930481284
5833,Watchipa,Rumphi,North,1225.4598930481284
5834,Wavyenje,Rumphi,North,1225.4598930481284
5835,Yabwata,Rumphi,North,1225.4598930481284
5836,Yamala,Rumphi,North,1225.4598930481284
5837,Zgatepeta,Rumphi,North,1225.4598930481284
5838,Zgawa,Rumphi,North,1225.4598930481284
5839,Zgawalawata,Rumphi,North,1225.4598930481284
5840,Zolokele,Rumphi,North,1225.4598930481284
5841,Zumbwe,Rumphi,North,1225.4598930481284
5842,Zung'uzu,Rumphi,North,1225.4598930481284
5843,Zyankhosi,Rumphi,North,1225.4598930481284
5844,Zyepu,Rumphi,North,1225.4598930481284
5845,Bandawe,Salima,Central,2881.602409638554
5846,Bwanali,Salima,Central,2881.602409638554
5847,Chagunda,Salima,Central,2881.602409638554
5848,Chamkoma,Salima,Central,2881.602409638554
5849,Changoma,Salima,Central,2881.602409638554
5850,Chankhwa,Salima,Central,2881.602409638554
5851,Chaseta,Salima,Central,2881.602409638554
5852,Chataika,Salima,Central,2881.602409638554
5853,Chazima,Salima,Central,2881.602409638554
5854,Cheimani,Salima,Central,2881.602409638554
5855,Chenyama,Salima,Central,2881.602409638554
5856,Chidzuma,Salima,Central,2881.602409638554
