,Officer_Code,ApptType_Code,Facility_Type,FacilityType,Time,Officer
5407,L03,FamPlan,HealthPost,Dispensary,0.0,Lab Assist
5408,E01,FamPlan,HealthPost,Dispensary,0.0,DCSA
5409,D01,FamPlan,HealthPost,Dispensary,0.0,Dental Officer
5410,D02,FamPlan,HealthPost,Dispensary,0.0,Dental Therapist
5411,D03,FamPlan,HealthPost,Dispensary,0.0,Dental Assistant
5412,C01,FamPlan,HealthPost,Dispensary,0.0,Mental Health Staff
5413,T01,FamPlan,HealthPost,Dispensary,0.0,Nutrition Staff
5414,R01,FamPlan,HealthPost,Dispensary,0.0,Radiographer
5415,R02,FamPlan,HealthPost,Dispensary,0.0,Radiography Technician
5416,R03,FamPlan,HealthPost,Dispensary,0.0,Sonographer
5417,R04,FamPlan,HealthPost,Dispensary,0.0,Radiotherapy Technician
5418,M01,AntenatalFirst,HealthPost,Dispensary,0.0,Medical officer
5419,M02,AntenatalFirst,HealthPost,Dispensary,0.0,Clinical Officer
5420,N01,AntenatalFirst,HealthPost,Dispensary,0.0,Nurse Officer
5421,N02,AntenatalFirst,HealthPost,Dispensary,0.0,Md Wife Tech
5422,M03,AntenatalFirst,HealthPost,Dispensary,0.0,Med. Assistant
5423,P01,AntenatalFirst,HealthPost,Dispensary,0.0,Pharmacist
5424,P02,AntenatalFirst,HealthPost,Dispensary,0.0,Pharm Technician
5425,P03,AntenatalFirst,HealthPost,Dispensary,0.0,Pharm Assist
5426,L01,AntenatalFirst,HealthPost,Dispensary,0.0,Lab Officer
5427,L02,AntenatalFirst,HealthPost,Dispensary,0.0,Lab Technocian
5428,L03,AntenatalFirst,HealthPost,Dispensary,0.0,Lab Assist
5429,E01,AntenatalFirst,HealthPost,Dispensary,0.0,DCSA
5430,D01,AntenatalFirst,HealthPost,Dispensary,0.0,Dental Officer
5431,D02,AntenatalFirst,HealthPost,Dispensary,0.0,Dental Therapist
5432,D03,AntenatalFirst,HealthPost,Dispensary,0.0,Dental Assistant
5433,C01,AntenatalFirst,HealthPost,Dispensary,0.0,Mental Health Staff
5434,T01,AntenatalFirst,HealthPost,Dispensary,0.0,Nutrition Staff
5435,R01,AntenatalFirst,HealthPost,Dispensary,0.0,Radiographer
5436,R02,AntenatalFirst,HealthPost,Dispensary,0.0,Radiography Technician
5437,R03,AntenatalFirst,HealthPost,Dispensary,0.0,Sonographer
5438,R04,AntenatalFirst,HealthPost,Dispensary,0.0,Radiotherapy Technician
5439,M01,ANCSubsequent,HealthPost,Dispensary,0.0,Medical officer
5440,M02,ANCSubsequent,HealthPost,Dispensary,0.0,Clinical Officer
5441,N01,ANCSubsequent,HealthPost,Dispensary,0.0,Nurse Officer
5442,N02,ANCSubsequent,HealthPost,Dispensary,0.0,Md Wife Tech
5443,M03,ANCSubsequent,HealthPost,Dispensary,0.0,Med. Assistant
5444,P01,ANCSubsequent,HealthPost,Dispensary,0.0,Pharmacist
5445,P02,ANCSubsequent,HealthPost,Dispensary,0.0,Pharm Technician
5446,P03,ANCSubsequent,HealthPost,Dispensary,0.0,Pharm Assist
5447,L01,ANCSubsequent,HealthPost,Dispensary,0.0,Lab Officer
5448,L02,ANCSubsequent,HealthPost,Dispensary,0.0,Lab Technocian
5449,L03,ANCSubsequent,HealthPost,Dispensary,0.0,Lab Assist
5450,E01,ANCSubsequent,HealthPost,Dispensary,0.0,DCSA
5451,D01,ANCSubsequent,HealthPost,Dispensary,0.0,Dental Officer
5452,D02,ANCSubsequent,HealthPost,Dispensary,0.0,Dental Therapist
5453,D03,ANCSubsequent,HealthPost,Dispensary,0.0,Dental Assistant
5454,C01,ANCSubsequent,HealthPost,Dispensary,0.0,Mental Health Staff
5455,T01,ANCSubsequent,HealthPost,Dispensary,0.0,Nutrition Staff
5456,R01,ANCSubsequent,HealthPost,Dispensary,0.0,Radiographer
5457,R02,ANCSubsequent,HealthPost,Dispensary,0.0,Radiography Technician
5458,R03,ANCSubsequent,HealthPost,Dispensary,0.0,Sonographer
5459,R04,ANCSubsequent,HealthPost,Dispensary,0.0,Radiotherapy Technician
5460,M01,EPI,HealthPost,Dispensary,0.0,Medical officer
5461,M02,EPI,HealthPost,Dispensary,0.0,Clinical Officer
5462,N01,EPI,HealthPost,Dispensary,0.0,Nurse Officer
5463,N02,EPI,HealthPost,Dispensary,0.0,Md Wife Tech
5464,M03,EPI,HealthPost,Dispensary,0.0,Med. Assistant
5465,P01,EPI,HealthPost,Dispensary,0.0,Pharmacist
5466,P02,EPI,HealthPost,Dispensary,0.0,Pharm Technician
5467,P03,EPI,HealthPost,Dispensary,0.0,Pharm Assist
5468,L01,EPI,HealthPost,Dispensary,0.0,Lab Officer
5469,L02,EPI,HealthPost,Dispensary,0.0,Lab Technocian
5470,L03,EPI,HealthPost,Dispensary,0.0,Lab Assist
5471,E01,EPI,HealthPost,Dispensary,0.0,DCSA
5472,D01,EPI,HealthPost,Dispensary,0.0,Dental Officer
5473,D02,EPI,HealthPost,Dispensary,0.0,Dental Therapist
5474,D03,EPI,HealthPost,Dispensary,0.0,Dental Assistant
5475,C01,EPI,HealthPost,Dispensary,0.0,Mental Health Staff
5476,T01,EPI,HealthPost,Dispensary,0.0,Nutrition Staff
5477,R01,EPI,HealthPost,Dispensary,0.0,Radiographer
5478,R02,EPI,HealthPost,Dispensary,0.0,Radiography Technician
5479,R03,EPI,HealthPost,Dispensary,0.0,Sonographer
5480,R04,EPI,HealthPost,Dispensary,0.0,Radiotherapy Technician
5481,M01,STI,HealthPost,Dispensary,0.0,Medical officer
5482,M02,STI,HealthPost,Dispensary,0.0,Clinical Officer
5483,N01,STI,HealthPost,Dispensary,0.0,Nurse Officer
5484,N02,STI,HealthPost,Dispensary,0.0,Md Wife Tech
5485,M03,STI,HealthPost,Dispensary,0.0,Med. Assistant
5486,P01,STI,HealthPost,Dispensary,0.0,Pharmacist
5487,P02,STI,HealthPost,Dispensary,0.0,Pharm Technician
5488,P03,STI,HealthPost,Dispensary,0.0,Pharm Assist
5489,L01,STI,HealthPost,Dispensary,0.0,Lab Officer
5490,L02,STI,HealthPost,Dispensary,0.0,Lab Technocian
5491,L03,STI,HealthPost,Dispensary,0.0,Lab Assist
5492,E01,STI,HealthPost,Dispensary,0.0,DCSA
5493,D01,STI,HealthPost,Dispensary,0.0,Dental Officer
5494,D02,STI,HealthPost,Dispensary,0.0,Dental Therapist
5495,D03,STI,HealthPost,Dispensary,0.0,Dental Assistant
5496,C01,STI,HealthPost,Dispensary,0.0,Mental Health Staff
5497,T01,STI,HealthPost,Dispensary,0.0,Nutrition Staff
5498,R01,STI,HealthPost,Dispensary,0.0,Radiographer
5499,R02,STI,HealthPost,Dispensary,0.0,Radiography Technician
5500,R03,STI,HealthPost,Dispensary,0.0,Sonographer
5501,R04,STI,HealthPost,Dispensary,0.0,Radiotherapy Technician
5502,M01,GrowthMon,HealthPost,Dispensary,0.0,Medical officer
5503,M02,GrowthMon,HealthPost,Dispensary,0.0,Clinical Officer
5504,N01,GrowthMon,HealthPost,Dispensary,0.0,Nurse Officer
5505,N02,GrowthMon,HealthPost,Dispensary,0.0,Md Wife Tech
5506,M03,GrowthMon,HealthPost,Dispensary,0.0,Med. Assistant
5507,P01,GrowthMon,HealthPost,Dispensary,0.0,Pharmacist
5508,P02,GrowthMon,HealthPost,Dispensary,0.0,Pharm Technician
5509,P03,GrowthMon,HealthPost,Dispensary,0.0,Pharm Assist
5510,L01,GrowthMon,HealthPost,Dispensary,0.0,Lab Officer
5511,L02,GrowthMon,HealthPost,Dispensary,0.0,Lab Technocian
5512,L03,GrowthMon,HealthPost,Dispensary,0.0,Lab Assist
5513,E01,GrowthMon,HealthPost,Dispensary,0.0,DCSA
5514,D01,GrowthMon,HealthPost,Dispensary,0.0,Dental Officer
5515,D02,GrowthMon,HealthPost,Dispensary,0.0,Dental Therapist
5516,D03,GrowthMon,HealthPost,Dispensary,0.0,Dental Assistant
5517,C01,GrowthMon,HealthPost,Dispensary,0.0,Mental Health Staff
5518,T01,GrowthMon,HealthPost,Dispensary,0.0,Nutrition Staff
5519,R01,GrowthMon,HealthPost,Dispensary,0.0,Radiographer
5520,R02,GrowthMon,HealthPost,Dispensary,0.0,Radiography Technician
5521,R03,GrowthMon,HealthPost,Dispensary,0.0,Sonographer
5522,R04,GrowthMon,HealthPost,Dispensary,0.0,Radiotherapy Technician
5523,M01,U5Malnutr,HealthPost,Dispensary,0.0,Medical officer
5524,M02,U5Malnutr,HealthPost,Dispensary,0.0,Clinical Officer
5525,N01,U5Malnutr,HealthPost,Dispensary,0.0,Nurse Officer
5526,N02,U5Malnutr,HealthPost,Dispensary,0.0,Md Wife Tech
5527,M03,U5Malnutr,HealthPost,Dispensary,0.0,Med. Assistant
5528,P01,U5Malnutr,HealthPost,Dispensary,0.0,Pharmacist
5529,P02,U5Malnutr,HealthPost,Dispensary,0.0,Pharm Technician
5530,P03,U5Malnutr,HealthPost,Dispensary,0.0,Pharm Assist
5531,L01,U5Malnutr,HealthPost,Dispensary,0.0,Lab Officer
5532,L02,U5Malnutr,HealthPost,Dispensary,0.0,Lab Technocian
5533,L03,U5Malnutr,HealthPost,Dispensary,0.0,Lab Assist
5534,E01,U5Malnutr,HealthPost,Dispensary,0.0,DCSA
5535,D01,U5Malnutr,HealthPost,Dispensary,0.0,Dental Officer
5536,D02,U5Malnutr,HealthPost,Dispensary,0.0,Dental Therapist
5537,D03,U5Malnutr,HealthPost,Dispensary,0.0,Dental Assistant
5538,C01,U5Malnutr,HealthPost,Dispensary,0.0,Mental Health Staff
5539,T01,U5Malnutr,HealthPost,Dispensary,0.0,Nutrition Staff
5540,R01,U5Malnutr,HealthPost,Dispensary,0.0,Radiographer
5541,R02,U5Malnutr,HealthPost,Dispensary,0.0,Radiography Technician
5542,R03,U5Malnutr,HealthPost,Dispensary,0.0,Sonographer
5543,R04,U5Malnutr,HealthPost,Dispensary,0.0,Radiotherapy Technician
5544,M01,AccidentsandEmerg,HealthPost,Dispensary,0.0,Medical officer
5545,M02,AccidentsandEmerg,HealthPost,Dispensary,0.0,Clinical Officer
5546,N01,AccidentsandEmerg,HealthPost,Dispensary,0.0,Nurse Officer
5547,N02,AccidentsandEmerg,HealthPost,Dispensary,0.0,Md Wife Tech
5548,M03,AccidentsandEmerg,HealthPost,Dispensary,0.0,Med. Assistant
5549,P01,AccidentsandEmerg,HealthPost,Dispensary,0.0,Pharmacist
5550,P02,AccidentsandEmerg,HealthPost,Dispensary,0.0,Pharm Technician
5551,P03,AccidentsandEmerg,HealthPost,Dispensary,0.0,Pharm Assist
5552,L01,AccidentsandEmerg,HealthPost,Dispensary,0.0,Lab Officer
5553,L02,AccidentsandEmerg,HealthPost,Dispensary,0.0,Lab Technocian
5554,L03,AccidentsandEmerg,HealthPost,Dispensary,0.0,Lab Assist
5555,E01,AccidentsandEmerg,HealthPost,Dispensary,0.0,DCSA
5556,D01,AccidentsandEmerg,HealthPost,Dispensary,0.0,Dental Officer
5557,D02,AccidentsandEmerg,HealthPost,Dispensary,0.0,Dental Therapist
5558,D03,AccidentsandEmerg,HealthPost,Dispensary,0.0,Dental Assistant
5559,C01,AccidentsandEmerg,HealthPost,Dispensary,0.0,Mental Health Staff
5560,T01,AccidentsandEmerg,HealthPost,Dispensary,0.0,Nutrition Staff
5561,R01,AccidentsandEmerg,HealthPost,Dispensary,0.0,Radiographer
5562,R02,AccidentsandEmerg,HealthPost,Dispensary,0.0,Radiography Technician
5563,R03,AccidentsandEmerg,HealthPost,Dispensary,0.0,Sonographer
5564,R04,AccidentsandEmerg,HealthPost,Dispensary,0.0,Radiotherapy Technician
5565,M01,MajorSurg,HealthPost,Dispensary,0.0,Medical officer
5566,M02,MajorSurg,HealthPost,Dispensary,0.0,Clinical Officer
5567,N01,MajorSurg,HealthPost,Dispensary,0.0,Nurse Officer
5568,N02,MajorSurg,HealthPost,Dispensary,0.0,Md Wife Tech
5569,M03,MajorSurg,HealthPost,Dispensary,0.0,Med. Assistant
5570,P01,MajorSurg,HealthPost,Dispensary,0.0,Pharmacist
5571,P02,MajorSurg,HealthPost,Dispensary,0.0,Pharm Technician
5572,P03,MajorSurg,HealthPost,Dispensary,0.0,Pharm Assist
5573,L01,MajorSurg,HealthPost,Dispensary,0.0,Lab Officer
5574,L02,MajorSurg,HealthPost,Dispensary,0.0,Lab Technocian
5575,L03,MajorSurg,HealthPost,Dispensary,0.0,Lab Assist
5576,E01,MajorSurg,HealthPost,Dispensary,0.0,DCSA
5577,D01,MajorSurg,HealthPost,Dispensary,0.0,Dental Officer
5578,D02,MajorSurg,HealthPost,Dispensary,0.0,Dental Therapist
5579,D03,MajorSurg,HealthPost,Dispensary,0.0,Dental Assistant
5580,C01,MajorSurg,HealthPost,Dispensary,0.0,Mental Health Staff
5581,T01,MajorSurg,HealthPost,Dispensary,0.0,Nutrition Staff
5582,R01,MajorSurg,HealthPost,Dispensary,0.0,Radiographer
5583,R02,MajorSurg,HealthPost,Dispensary,0.0,Radiography Technician
5584,R03,MajorSurg,HealthPost,Dispensary,0.0,Sonographer
5585,R04,MajorSurg,HealthPost,Dispensary,0.0,Radiotherapy Technician
5586,M01,MinorSurg,HealthPost,Dispensary,0.0,Medical officer
5587,M02,MinorSurg,HealthPost,Dispensary,0.0,Clinical Officer
5588,N01,MinorSurg,HealthPost,Dispensary,0.0,Nurse Officer
5589,N02,MinorSurg,HealthPost,Dispensary,0.0,Md Wife Tech
5590,M03,MinorSurg,HealthPost,Dispensary,0.0,Med. Assistant
5591,P01,MinorSurg,HealthPost,Dispensary,0.0,Pharmacist
5592,P02,MinorSurg,HealthPost,Dispensary,0.0,Pharm Technician
5593,P03,MinorSurg,HealthPost,Dispensary,0.0,Pharm Assist
5594,L01,MinorSurg,HealthPost,Dispensary,0.0,Lab Officer
5595,L02,MinorSurg,HealthPost,Dispensary,0.0,Lab Technocian
5596,L03,MinorSurg,HealthPost,Dispensary,0.0,Lab Assist
5597,E01,MinorSurg,HealthPost,Dispensary,0.0,DCSA
5598,D01,MinorSurg,HealthPost,Dispensary,0.0,Dental Officer
5599,D02,MinorSurg,HealthPost,Dispensary,0.0,Dental Therapist
5600,D03,MinorSurg,HealthPost,Dispensary,0.0,Dental Assistant
5601,C01,MinorSurg,HealthPost,Dispensary,0.0,Mental Health Staff
5602,T01,MinorSurg,HealthPost,Dispensary,0.0,Nutrition Staff
5603,R01,MinorSurg,HealthPost,Dispensary,0.0,Radiographer
5604,R02,MinorSurg,HealthPost,Dispensary,0.0,Radiography Technician
5605,R03,MinorSurg,HealthPost,Dispensary,0.0,Sonographer
5606,R04,MinorSurg,HealthPost,Dispensary,0.0,Radiotherapy Technician
5607,M01,TBNew,HealthPost,Dispensary,0.0,Medical officer
5608,M02,TBNew,HealthPost,Dispensary,0.0,Clinical Officer
5609,N01,TBNew,HealthPost,Dispensary,0.0,Nurse Officer
5610,N02,TBNew,HealthPost,Dispensary,0.0,Md Wife Tech
5611,M03,TBNew,HealthPost,Dispensary,0.0,Med. Assistant
5612,P01,TBNew,HealthPost,Dispensary,0.0,Pharmacist
5613,P02,TBNew,HealthPost,Dispensary,0.0,Pharm Technician
5614,P03,TBNew,HealthPost,Dispensary,0.0,Pharm Assist
5615,L01,TBNew,HealthPost,Dispensary,0.0,Lab Officer
5616,L02,TBNew,HealthPost,Dispensary,0.0,Lab Technocian
5617,L03,TBNew,HealthPost,Dispensary,0.0,Lab Assist
5618,E01,TBNew,HealthPost,Dispensary,0.0,DCSA
5619,D01,TBNew,HealthPost,Dispensary,0.0,Dental Officer
5620,D02,TBNew,HealthPost,Dispensary,0.0,Dental Therapist
5621,D03,TBNew,HealthPost,Dispensary,0.0,Dental Assistant
5622,C01,TBNew,HealthPost,Dispensary,0.0,Mental Health Staff
5623,T01,TBNew,HealthPost,Dispensary,0.0,Nutrition Staff
5624,R01,TBNew,HealthPost,Dispensary,0.0,Radiographer
5625,R02,TBNew,HealthPost,Dispensary,0.0,Radiography Technician
5626,R03,TBNew,HealthPost,Dispensary,0.0,Sonographer
5627,R04,TBNew,HealthPost,Dispensary,0.0,Radiotherapy Technician
5628,M01,TBFollowUp,HealthPost,Dispensary,0.0,Medical officer
5629,M02,TBFollowUp,HealthPost,Dispensary,0.0,Clinical Officer
5630,N01,TBFollowUp,HealthPost,Dispensary,0.0,Nurse Officer
5631,N02,TBFollowUp,HealthPost,Dispensary,0.0,Md Wife Tech
5632,M03,TBFollowUp,HealthPost,Dispensary,0.0,Med. Assistant
5633,P01,TBFollowUp,HealthPost,Dispensary,0.0,Pharmacist
5634,P02,TBFollowUp,HealthPost,Dispensary,0.0,Pharm Technician
5635,P03,TBFollowUp,HealthPost,Dispensary,0.0,Pharm Assist
5636,L01,TBFollowUp,HealthPost,Dispensary,0.0,Lab Officer
5637,L02,TBFollowUp,HealthPost,Dispensary,0.0,Lab Technocian
5638,L03,TBFollowUp,HealthPost,Dispensary,0.0,Lab Assist
5639,E01,TBFollowUp,HealthPost,Dispensary,0.0,DCSA
5640,D01,TBFollowUp,HealthPost,Dispensary,0.0,Dental Officer
5641,D02,TBFollowUp,HealthPost,Dispensary,0.0,Dental Therapist
5642,D03,TBFollowUp,HealthPost,Dispensary,0.0,Dental Assistant
5643,C01,TBFollowUp,HealthPost,Dispensary,0.0,Mental Health Staff
5644,T01,TBFollowUp,HealthPost,Dispensary,0.0,Nutrition Staff
5645,R01,TBFollowUp,HealthPost,Dispensary,0.0,Radiographer
5646,R02,TBFollowUp,HealthPost,Dispensary,0.0,Radiography Technician
5647,R03,TBFollowUp,HealthPost,Dispensary,0.0,Sonographer
5648,R04,TBFollowUp,HealthPost,Dispensary,0.0,Radiotherapy Technician
5649,M01,VCTNegative,HealthPost,Dispensary,0.0,Medical officer
5650,M02,VCTNegative,HealthPost,Dispensary,0.0,Clinical Officer
5651,N01,VCTNegative,HealthPost,Dispensary,0.0,Nurse Officer
5652,N02,VCTNegative,HealthPost,Dispensary,0.0,Md Wife Tech
5653,M03,VCTNegative,HealthPost,Dispensary,0.0,Med. Assistant
5654,P01,VCTNegative,HealthPost,Dispensary,0.0,Pharmacist
5655,P02,VCTNegative,HealthPost,Dispensary,0.0,Pharm Technician
5656,P03,VCTNegative,HealthPost,Dispensary,0.0,Pharm Assist
5657,L01,VCTNegative,HealthPost,Dispensary,0.0,Lab Officer
5658,L02,VCTNegative,HealthPost,Dispensary,0.0,Lab Technocian
5659,L03,VCTNegative,HealthPost,Dispensary,0.0,Lab Assist
5660,E01,VCTNegative,HealthPost,Dispensary,0.0,DCSA
5661,D01,VCTNegative,HealthPost,Dispensary,0.0,Dental Officer
5662,D02,VCTNegative,HealthPost,Dispensary,0.0,Dental Therapist
5663,D03,VCTNegative,HealthPost,Dispensary,0.0,Dental Assistant
5664,C01,VCTNegative,HealthPost,Dispensary,0.0,Mental Health Staff
5665,T01,VCTNegative,HealthPost,Dispensary,0.0,Nutrition Staff
5666,R01,VCTNegative,HealthPost,Dispensary,0.0,Radiographer
5667,R02,VCTNegative,HealthPost,Dispensary,0.0,Radiography Technician
5668,R03,VCTNegative,HealthPost,Dispensary,0.0,Sonographer
5669,R04,VCTNegative,HealthPost,Dispensary,0.0,Radiotherapy Technician
5670,M01,VCTPositive,HealthPost,Dispensary,0.0,Medical officer
5671,M02,VCTPositive,HealthPost,Dispensary,0.0,Clinical Officer
5672,N01,VCTPositive,HealthPost,Dispensary,0.0,Nurse Officer
5673,N02,VCTPositive,HealthPost,Dispensary,0.0,Md Wife Tech
5674,M03,VCTPositive,HealthPost,Dispensary,0.0,Med. Assistant
5675,P01,VCTPositive,HealthPost,Dispensary,0.0,Pharmacist
5676,P02,VCTPositive,HealthPost,Dispensary,0.0,Pharm Technician
5677,P03,VCTPositive,HealthPost,Dispensary,0.0,Pharm Assist
5678,L01,VCTPositive,HealthPost,Dispensary,0.0,Lab Officer
5679,L02,VCTPositive,HealthPost,Dispensary,0.0,Lab Technocian
5680,L03,VCTPositive,HealthPost,Dispensary,0.0,Lab Assist
5681,E01,VCTPositive,HealthPost,Dispensary,0.0,DCSA
5682,D01,VCTPositive,HealthPost,Dispensary,0.0,Dental Officer
5683,D02,VCTPositive,HealthPost,Dispensary,0.0,Dental Therapist
5684,D03,VCTPositive,HealthPost,Dispensary,0.0,Dental Assistant
5685,C01,VCTPositive,HealthPost,Dispensary,0.0,Mental Health Staff
5686,T01,VCTPositive,HealthPost,Dispensary,0.0,Nutrition Staff
5687,R01,VCTPositive,HealthPost,Dispensary,0.0,Radiographer
5688,R02,VCTPositive,HealthPost,Dispensary,0.0,Radiography Technician
5689,R03,VCTPositive,HealthPost,Dispensary,0.0,Sonographer
5690,R04,VCTPositive,HealthPost,Dispensary,0.0,Radiotherapy Technician
5691,M01,MaleCirc,HealthPost,Dispensary,0.0,Medical officer
5692,M02,MaleCirc,HealthPost,Dispensary,0.0,Clinical Officer
5693,N01,MaleCirc,HealthPost,Dispensary,0.0,Nurse Officer
5694,N02,MaleCirc,HealthPost,Dispensary,0.0,Md Wife Tech
5695,M03,MaleCirc,HealthPost,Dispensary,0.0,Med. Assistant
5696,P01,MaleCirc,HealthPost,Dispensary,0.0,Pharmacist
5697,P02,MaleCirc,HealthPost,Dispensary,0.0,Pharm Technician
5698,P03,MaleCirc,HealthPost,Dispensary,0.0,Pharm Assist
5699,L01,MaleCirc,HealthPost,Dispensary,0.0,Lab Officer
5700,L02,MaleCirc,HealthPost,Dispensary,0.0,Lab Technocian
5701,L03,MaleCirc,HealthPost,Dispensary,0.0,Lab Assist
5702,E01,MaleCirc,HealthPost,Dispensary,0.0,DCSA
5703,D01,MaleCirc,HealthPost,Dispensary,0.0,Dental Officer
5704,D02,MaleCirc,HealthPost,Dispensary,0.0,Dental Therapist
5705,D03,MaleCirc,HealthPost,Dispensary,0.0,Dental Assistant
5706,C01,MaleCirc,HealthPost,Dispensary,0.0,Mental Health Staff
5707,T01,MaleCirc,HealthPost,Dispensary,0.0,Nutrition Staff
5708,R01,MaleCirc,HealthPost,Dispensary,0.0,Radiographer
5709,R02,MaleCirc,HealthPost,Dispensary,0.0,Radiography Technician
5710,R03,MaleCirc,HealthPost,Dispensary,0.0,Sonographer
5711,R04,MaleCirc,HealthPost,Dispensary,0.0,Radiotherapy Technician
5712,M01,NewAdult,HealthPost,Dispensary,0.0,Medical officer
5713,M02,NewAdult,HealthPost,Dispensary,0.0,Clinical Officer
5714,N01,NewAdult,HealthPost,Dispensary,0.0,Nurse Officer
5715,N02,NewAdult,HealthPost,Dispensary,0.0,Md Wife Tech
5716,M03,NewAdult,HealthPost,Dispensary,0.0,Med. Assistant
5717,P01,NewAdult,HealthPost,Dispensary,0.0,Pharmacist
5718,P02,NewAdult,HealthPost,Dispensary,0.0,Pharm Technician
5719,P03,NewAdult,HealthPost,Dispensary,0.0,Pharm Assist
5720,L01,NewAdult,HealthPost,Dispensary,0.0,Lab Officer
5721,L02,NewAdult,HealthPost,Dispensary,0.0,Lab Technocian
5722,L03,NewAdult,HealthPost,Dispensary,0.0,Lab Assist
5723,E01,NewAdult,HealthPost,Dispensary,0.0,DCSA
5724,D01,NewAdult,HealthPost,Dispensary,0.0,Dental Officer
5725,D02,NewAdult,HealthPost,Dispensary,0.0,Dental Therapist
5726,D03,NewAdult,HealthPost,Dispensary,0.0,Dental Assistant
5727,C01,NewAdult,HealthPost,Dispensary,0.0,Mental Health Staff
5728,T01,NewAdult,HealthPost,Dispensary,0.0,Nutrition Staff
5729,R01,NewAdult,HealthPost,Dispensary,0.0,Radiographer
5730,R02,NewAdult,HealthPost,Dispensary,0.0,Radiography Technician
5731,R03,NewAdult,HealthPost,Dispensary,0.0,Sonographer
5732,R04,NewAdult,HealthPost,Dispensary,0.0,Radiotherapy Technician
5733,M01,EstMedCom,HealthPost,Dispensary,0.0,Medical officer
5734,M02,EstMedCom,HealthPost,Dispensary,0.0,Clinical Officer
5735,N01,EstMedCom,HealthPost,Dispensary,0.0,Nurse Officer
5736,N02,EstMedCom,HealthPost,Dispensary,0.0,Md Wife Tech
5737,M03,EstMedCom,HealthPost,Dispensary,0.0,Med. Assistant
5738,P01,EstMedCom,HealthPost,Dispensary,0.0,Pharmacist
5739,P02,EstMedCom,HealthPost,Dispensary,0.0,Pharm Technician
5740,P03,EstMedCom,HealthPost,Dispensary,0.0,Pharm Assist
5741,L01,EstMedCom,HealthPost,Dispensary,0.0,Lab Officer
5742,L02,EstMedCom,HealthPost,Dispensary,0.0,Lab Technocian
5743,L03,EstMedCom,HealthPost,Dispensary,0.0,Lab Assist
5744,E01,EstMedCom,HealthPost,Dispensary,0.0,DCSA
5745,D01,EstMedCom,HealthPost,Dispensary,0.0,Dental Officer
5746,D02,EstMedCom,HealthPost,Dispensary,0.0,Dental Therapist
5747,D03,EstMedCom,HealthPost,Dispensary,0.0,Dental Assistant
5748,C01,EstMedCom,HealthPost,Dispensary,0.0,Mental Health Staff
5749,T01,EstMedCom,HealthPost,Dispensary,0.0,Nutrition Staff
5750,R01,EstMedCom,HealthPost,Dispensary,0.0,Radiographer
5751,R02,EstMedCom,HealthPost,Dispensary,0.0,Radiography Technician
5752,R03,EstMedCom,HealthPost,Dispensary,0.0,Sonographer
5753,R04,EstMedCom,HealthPost,Dispensary,0.0,Radiotherapy Technician
5754,M01,EstNonCom,HealthPost,Dispensary,0.0,Medical officer
5755,M02,EstNonCom,HealthPost,Dispensary,0.0,Clinical Officer
5756,N01,EstNonCom,HealthPost,Dispensary,0.0,Nurse Officer
5757,N02,EstNonCom,HealthPost,Dispensary,0.0,Md Wife Tech
5758,M03,EstNonCom,HealthPost,Dispensary,0.0,Med. Assistant
5759,P01,EstNonCom,HealthPost,Dispensary,0.0,Pharmacist
5760,P02,EstNonCom,HealthPost,Dispensary,0.0,Pharm Technician
5761,P03,EstNonCom,HealthPost,Dispensary,0.0,Pharm Assist
5762,L01,EstNonCom,HealthPost,Dispensary,0.0,Lab Officer
5763,L02,EstNonCom,HealthPost,Dispensary,0.0,Lab Technocian
5764,L03,EstNonCom,HealthPost,Dispensary,0.0,Lab Assist
5765,E01,EstNonCom,HealthPost,Dispensary,0.0,DCSA
5766,D01,EstNonCom,HealthPost,Dispensary,0.0,Dental Officer
5767,D02,EstNonCom,HealthPost,Dispensary,0.0,Dental Therapist
